id,manufacture_code,description,category_class,engine_count,engine_type,wtc,tdesig,complex,highPerf,tailWheel,taa,simulator,createdAt,updatedAt
254,BEECH,C-12R Huron,AMEL,2,Turboprop/Turboshaft,L/M,BE20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
255,BEECH,FWC-12 Tzufit,AMEL,2,Turboprop/Turboshaft,L/M,BE20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
256,BEECH,JC-12 Huron,AMEL,2,Turboprop/Turboshaft,L/M,BE20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
257,BEECH,NC-12 Huron,AMEL,2,Turboprop/Turboshaft,L/M,BE20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
258,BEECH,RC-12 Huron,AMEL,2,Turboprop/Turboshaft,L/M,BE20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
259,BEECH,TC-12 Huron,AMEL,2,Turboprop/Turboshaft,L/M,BE20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
260,BEECH,UC-12 Huron,AMEL,2,Turboprop/Turboshaft,L/M,BE20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
261,BEECH,BE23 Musketeer,ASEL,1,Piston,L,BE23,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
262,BEECH,BE23 Sundowner,ASEL,1,Piston,L,BE23,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
263,BEECH,23 Musketeer,ASEL,1,Piston,L,BE23,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
264,BEECH,23 Sundowner,ASEL,1,Piston,L,BE23,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
265,BEECH,BE24 Musketeer Super,ASEL,1,Piston,L,BE24,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
266,BEECH,BE24 Sierra,ASEL,1,Piston,L,BE24,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
267,BEECH,24 Musketeer Super,ASEL,1,Piston,L,BE24,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
268,BEECH,24 Sierra,ASEL,1,Piston,L,BE24,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
269,BEECH,BE30 Super King Air (300),AMEL,2,Turboprop/Turboshaft,L,BE30,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
270,BEECH,300 Super King Air,AMEL,2,Turboprop/Turboshaft,L,BE30,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
271,BEECH,BE33 Bonanza (33),ASEL,1,Piston,L,BE33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
272,BEECH,BE33 Debonair,ASEL,1,Piston,L,BE33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
273,BEECH,33 Bonanza,ASEL,1,Piston,L,BE33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
274,BEECH,33 Debonair,ASEL,1,Piston,L,BE33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
275,BEECH,BE35 Bonanza (35),ASEL,1,Piston,L,BE35,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
276,BEECH,35 Bonanza,ASEL,1,Piston,L,BE35,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
277,BEECH,36 Bonanza 36 ,ASEL,1,Piston,L,BE36,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
278,BEECH,A36 Bonanza 36 ,ASEL,1,Piston,L,BE36,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
279,BEECH,A36AT Bonanza 36 ,ASEL,1,Piston,L,BE36,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
280,BEECH,Bonanza 36 ,ASEL,1,Piston,L,BE36,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
281,BEECH,BE40 Jayhawk,AMEL,2,Jet,M,BE40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
282,BEECH,BE40 TX,AMEL,2,Jet,M,BE40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
283,BEECH,400 Beechjet,AMEL,2,Jet,M,BE40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
284,BEECH,400A Beechjet,AMEL,2,Jet,M,BE40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
285,BEECH,400T Jayhawk,AMEL,2,Jet,M,BE40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
286,BEECH,400T TX,AMEL,2,Jet,M,BE40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
287,BEECH,Beechjet (400/400A) ,AMEL,2,Jet,M,BE40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
288,BEECH,T-1 Jayhawk,AMEL,2,Jet,M,BE40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
289,BEECH,T-400 ,AMEL,2,Jet,M,BE40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
290,BEECH,400XPR Beechjet,AMEL,2,Jet,M,BE4W,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
291,BEECH,400XT Beechjet,AMEL,2,Jet,M,BE4W,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
292,BEECH,Beechjet (400XT/400XPR) ,AMEL,2,Jet,M,BE4W,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
293,BEECH,BE50 Seminole (U-8D/E/G),AMEL,2,Piston,L,BE50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
294,BEECH,BE50 Twin Bonanza,AMEL,2,Piston,L,BE50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
295,BEECH,50 Twin Bonanza,AMEL,2,Piston,L,BE50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
296,BEECH,RU-8 Seminole,AMEL,2,Piston,L,BE50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
297,BEECH,U-8D Seminole,AMEL,2,Piston,L,BE50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
298,BEECH,U-8E Seminole,AMEL,2,Piston,L,BE50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
299,BEECH,U-8G Seminole,AMEL,2,Piston,L,BE50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
300,BEECH,BE55 Baron (55),AMEL,2,Piston,L,BE55,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
301,BEECH,BE55 Cochise,AMEL,2,Piston,L,BE55,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
302,BEECH,55 Baron,AMEL,2,Piston,L,BE55,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
303,BEECH,C-55 Baron,AMEL,2,Piston,L,BE55,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
304,BEECH,T-42 Cochise,AMEL,2,Piston,L,BE55,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
305,BEECH,BE56 Turbo Baron,AMEL,2,Piston,L,BE56,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
306,BEECH,56 Turbo Baron,AMEL,2,Piston,L,BE56,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
307,BEECH,BE58 Baron (58),AMEL,2,Piston,L,BE58,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
308,BEECH,58 Baron,AMEL,2,Piston,L,BE58,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
309,BEECH,BE60 Duke,AMEL,2,Piston,L,BE60,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
310,BEECH,60 Duke,AMEL,2,Piston,L,BE60,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
311,BEECH,BE65 Queen Air (65),AMEL,2,Piston,L,BE65,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
312,BEECH,BE65 Seminole (U-8F),AMEL,2,Piston,L,BE65,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
313,BEECH,65 Queen Air,AMEL,2,Piston,L,BE65,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
314,BEECH,U-8F Seminole,AMEL,2,Piston,L,BE65,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
315,BEECH,BE70 Queen Air (70),AMEL,2,Piston,L,BE70,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
316,BEECH,70 Queen Air,AMEL,2,Piston,L,BE70,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
317,BEECH,BE76 Duchess,AMEL,2,Piston,L,BE76,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
318,BEECH,76 Duchess,AMEL,2,Piston,L,BE76,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
319,BEECH,BE77 Skipper,ASEL,1,Piston,L,BE77,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
320,BEECH,77 Skipper,ASEL,1,Piston,L,BE77,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
321,BEECH,BE80 Queen Air (80),AMEL,2,Piston,L,BE80,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
322,BEECH,BE80 Zamir,AMEL,2,Piston,L,BE80,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
323,BEECH,80 Queen Air,AMEL,2,Piston,L,BE80,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
324,BEECH,80 Zamir,AMEL,2,Piston,L,BE80,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
325,BEECH,BE88 Queen Air (88),AMEL,2,Piston,L,BE88,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
326,BEECH,88 Queen Air,AMEL,2,Piston,L,BE88,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
327,BEECH,BE95 Travel Air,AMEL,2,Piston,L,BE95,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
328,BEECH,95 Travel Air,AMEL,2,Piston,L,BE95,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
329,BEECH,BE99 Airliner,AMEL,2,Turboprop/Turboshaft,L,BE99,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
330,BEECH,99 Airliner,AMEL,2,Turboprop/Turboshaft,L,BE99,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
331,BEECH,"BE9L King Air (90, A90 to E90)",AMEL,2,Turboprop/Turboshaft,L,BE9L,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
332,BEECH,90 King Air,AMEL,2,Turboprop/Turboshaft,L,BE9L,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
333,BEECH,90 (A90) King Air,AMEL,2,Turboprop/Turboshaft,L,BE9L,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
334,BEECH,90 (B90) King Air,AMEL,2,Turboprop/Turboshaft,L,BE9L,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
335,BEECH,90 (C90) King Air,AMEL,2,Turboprop/Turboshaft,L,BE9L,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
336,BEECH,90 (D90) King Air,AMEL,2,Turboprop/Turboshaft,L,BE9L,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
337,BEECH,90 (E90) King Air,AMEL,2,Turboprop/Turboshaft,L,BE9L,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
338,BEECH,T-44 King Air,AMEL,2,Turboprop/Turboshaft,L,BE9L,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
339,BEECH,VC-6 King Air,AMEL,2,Turboprop/Turboshaft,L,BE9L,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
340,BEECH,BE9T King Air (F90),AMEL,2,Turboprop/Turboshaft,L,BE9T,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
341,BEECH,90 (F90) King Air,AMEL,2,Turboprop/Turboshaft,L,BE9T,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
342,BEECH,A36TC Bonanza ,ASEL,1,Piston,L,BT36,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
343,BEECH,B36TC Bonanza ,ASEL,1,Piston,L,BT36,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
344,BEECH,Bonanza (A36TC/B36TC) ,ASEL,1,Piston,L,BT36,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
345,BEECH,STAR Starship,AMEL,2,Turboprop/Turboshaft,L,STAR,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
346,BEECH,2000 Starship,AMEL,2,Turboprop/Turboshaft,L,STAR,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
347,BEECH,T34P Mentor,ASEL,1,Piston,L,T34P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
348,BEECH,45 Mentor,ASEL,1,Piston,L,T34P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
349,BEECH,T-34A Mentor,ASEL,1,Piston,L,T34P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
350,BEECH,T-34B Mentor,ASEL,1,Piston,L,T34P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
351,BEECH,T34T Turbo Mentor,ASEL,1,Turboprop/Turboshaft,L,T34T,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
352,BEECH,T-34C Turbo Mentor,ASEL,1,Turboprop/Turboshaft,L,T34T,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
353,BEECH,U21 Ute (U-21A/G),AMEL,2,Turboprop/Turboshaft,L,U21,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
354,BEECH,90 (A90-1) Ute,AMEL,2,Turboprop/Turboshaft,L,U21,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
355,BEECH,90 (A90-2) Ute,AMEL,2,Turboprop/Turboshaft,L,U21,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
356,BEECH,90 (A90-3) Ute,AMEL,2,Turboprop/Turboshaft,L,U21,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
357,BEECH,90 (A90-4) Ute,AMEL,2,Turboprop/Turboshaft,L,U21,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
358,BEECH,EU-21 Ute,AMEL,2,Turboprop/Turboshaft,L,U21,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
359,BEECH,JU-21 Ute,AMEL,2,Turboprop/Turboshaft,L,U21,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
360,BEECH,RU-21 Ute,AMEL,2,Turboprop/Turboshaft,L,U21,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
361,BEECH,U-21A Ute,AMEL,2,Turboprop/Turboshaft,L,U21,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
362,BEECH,U-21G Ute,AMEL,2,Turboprop/Turboshaft,L,U21,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
363,BEECH,1079,ASEL,1,Piston,L,U22,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
364,BEECH,1074,ASEL,1,Piston,L,U22,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
365,BEECH,QU-22 ,ASEL,1,Piston,L,U22,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
366,BOEING,B17 Flying Fortress,AMEL,4,Piston,M,B17,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
367,BOEING,B-17 Flying Fortress,AMEL,4,Piston,M,B17,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
368,BOEING,B29 Superfortress,AMEL,4,Piston,M,B29,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
369,BOEING,B-29 Superfortress,AMEL,4,Piston,M,B29,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
370,BOEING,737 MAX 7,AMEL,2,Jet,M,B37M,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
371,BOEING,737 MAX 7 BBJ,AMEL,2,Jet,M,B37M,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
372,BOEING,737-7 ,AMEL,2,Jet,M,B37M,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
373,BOEING,BBJ (737 MAX 7) ,AMEL,2,Jet,M,B37M,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
374,BOEING,737 MAX 8,AMEL,2,Jet,M,B38M,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
375,BOEING,737 MAX 200 ,AMEL,2,Jet,M,B38M,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
376,BOEING,737 MAX 8 BBJ,AMEL,2,Jet,M,B38M,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
377,BOEING,737-8 ,AMEL,2,Jet,M,B38M,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
378,BOEING,BBJ (737 MAX 8) ,AMEL,2,Jet,M,B38M,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
379,BOEING,737 MAX 9,AMEL,2,Jet,M,B39M,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
380,BOEING,737 MAX 9 BBJ,AMEL,2,Jet,M,B39M,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
381,BOEING,737-9 ,AMEL,2,Jet,M,B39M,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
382,BOEING,BBJ (737 MAX 9) ,AMEL,2,Jet,M,B39M,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
383,BOEING,737 MAX 10 ,AMEL,2,Jet,M,B3XM,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
384,BOEING,737-10 ,AMEL,2,Jet,M,B3XM,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
385,BOEING,B52 Stratofortress,AMEL,8,Jet,H,B52,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
386,BOEING,B-52 Stratofortress,AMEL,8,Jet,H,B52,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
387,BOEING,707-100 ,AMEL,4,Jet,M,B701,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
388,BOEING,B703 J-Stars,AMEL,4,Jet,H,B703,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
389,BOEING,707-300 ,AMEL,4,Jet,H,B703,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
390,BOEING,C-137 ,AMEL,4,Jet,H,B703,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
391,BOEING,C-18 ,AMEL,4,Jet,H,B703,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
392,BOEING,EC-137 ,AMEL,4,Jet,H,B703,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
393,BOEING,EC-18 ,AMEL,4,Jet,H,B703,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
394,BOEING,E-8 J-Stars,AMEL,4,Jet,H,B703,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
395,BOEING,KC-137 ,AMEL,4,Jet,H,B703,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
396,BOEING,E-8 J-Stars,AMEL,4,Jet,H,B703,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
397,BOEING,KC-137 ,AMEL,4,Jet,H,B703,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
398,BOEING,B712 Business Express,AMEL,2,Jet,M,B712,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
399,BOEING,717-200 ,AMEL,2,Jet,M,B712,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
400,BOEING,717-200 Business Express,AMEL,2,Jet,M,B712,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
401,BOEING,720,AMEL,4,Jet,M,B720,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
402,BOEING,727-100 ,AMEL,3,Jet,M,B721,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
403,BOEING,C-22 ,AMEL,3,Jet,M,B721,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
404,BOEING,727-200 ,AMEL,3,Jet,M,B722,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
405,BOEING,B732 Surveiller,AMEL,2,Jet,M,B732,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
406,BOEING,737-200 ,AMEL,2,Jet,M,B732,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
407,BOEING,737-200 Surveiller,AMEL,2,Jet,M,B732,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
408,BOEING,CT-43 ,AMEL,2,Jet,M,B732,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
409,BOEING,VC-96 ,AMEL,2,Jet,M,B732,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
410,BOEING,VC-96 ,AMEL,2,Jet,M,B732,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
411,BOEING,737-300 ,AMEL,2,Jet,M,B733,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
412,BOEING,737-400 ,AMEL,2,Jet,M,B734,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
413,BOEING,737-500 ,AMEL,2,Jet,M,B735,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
414,BOEING,737-600 ,AMEL,2,Jet,M,B736,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
415,BOEING,B737 Clipper,AMEL,2,Jet,M,B737,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
416,BOEING,737-700 ,AMEL,2,Jet,M,B737,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
417,BOEING,737-700 BBJ,AMEL,2,Jet,M,B737,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
418,BOEING,BBJ (737-700) ,AMEL,2,Jet,M,B737,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
419,BOEING,C-40 ,AMEL,2,Jet,M,B737,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
420,BOEING,C-40 Clipper,AMEL,2,Jet,M,B737,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
421,BOEING,B738 BBJ2,AMEL,2,Jet,M,B738,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
422,BOEING,737-800 ,AMEL,2,Jet,M,B738,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
423,BOEING,737-800 BBJ2,AMEL,2,Jet,M,B738,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
424,BOEING,737-900 ,AMEL,2,Jet,M,B739,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
425,BOEING,737-900 BBJ3 ,AMEL,2,Jet,M,B739,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
426,BOEING,BBJ3 ,AMEL,2,Jet,M,B739,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
427,BOEING,747-100 ,AMEL,4,Jet,H,B741,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
428,BOEING,747-200 ,AMEL,4,Jet,H,B742,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
429,BOEING,E-4 ,AMEL,4,Jet,H,B742,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
430,BOEING,VC-25 ,AMEL,4,Jet,H,B742,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
431,BOEING,VC-25 ,AMEL,4,Jet,H,B742,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
432,BOEING,747-300 ,AMEL,4,Jet,H,B743,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
433,BOEING,747-400 ,AMEL,4,Jet,H,B744,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
434,BOEING,747-8 ,AMEL,4,Jet,H,B748,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
435,BOEING,747-8 BBJ ,AMEL,4,Jet,H,B748,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
436,BOEING,BBJ (747-8) ,AMEL,4,Jet,H,B748,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
437,BOEING,747SR ,AMEL,4,Jet,H,B74R,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
438,BOEING,747SP ,AMEL,4,Jet,H,B74S,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
439,BOEING,757-200 ,AMEL,2,Jet,M,B752,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
